HN24,HN24_7d,Pen_depth,HN72_24,MS_Snow,min_ccl_pen,wind_trans24_3d,SWE,TA,wind_trans24_7d,Sd,sn38_pwl,Qw,wind_trans24,TS2,Sn,VW,sk38_pwl,MS_Wind,TS0
0.029385671756414614,0.1033612317442506,0.09735960687365153,0.1349594609274451,0.009219058861684365,0.03187816260120598,0.032568457498418885,0.022724930923820164,0.02122204412803208,0.00784918955730973,0.01215199417803281,0.029684424184621694,0.04456299251595436,0.0180683027425645,0.017531670338794342,0.00012982490802337932,0.005653984993599198,0.017407688357925513,0.0005454763752155978,0.0042284710979826464
0.014750294373855765,0.06957417014486661,0.035486378909748366,0.06431557831393246,0.001051329157004745,0.014403059391624987,-0.03678493594765316,0.05245275856733011,0.02090843680731874,-0.020186131033309115,-0.0014457066329972093,-0.0059977901892852995,0.07201759841579285,-0.008254211283347104,0.0016587432957021382,0.000397550375200816,0.006521704236559646,0.008407361554612478,-0.0011269338180621413,-0.04885863310327596
0.011952589820915212,-0.04846813056389995,-0.004267586338391996,-0.005676767588593065,-0.0027182021302481524,-0.012411190205117844,-0.0240608375017958,0.042308344490835835,0.025944661306129994,-0.019909093621972705,0.010102680949542744,-0.0053951794175858,0.06846290267863271,-0.006057161773593788,-0.03193632801582377,-0.0005640395819500587,0.15017816774901196,-0.015228444113939385,0.018566265147528613,-0.033510491496466184
0.026763115939005128,0.05943836450795062,0.04999238959358384,0.09218249025832242,0.0029280361036459527,-0.002287017153867058,0.022301153210040253,0.0815081701334081,0.020586714346573,0.00012473136623157577,-0.005041273402457594,0.03201700916242166,0.05174472720803653,-0.002514891443715892,0.00796151738259746,0.028771003846341053,0.01961098491578013,-0.012538567262527068,-0.0010507553940018188,-0.014067407800272725
0.0034937223288579802,0.10000875495054061,0.050253797680876865,0.19036613674582137,0.000176678258285388,0.028799956807682364,0.03428126455468979,0.020510239016051243,0.018639383360908444,0.007720736847695658,-0.009838193740821828,0.03700849712234534,0.0006756092139888481,0.01594543740672331,0.007200311025614303,0.025210133441869398,0.016093630331597532,0.022265366183419243,0.007815575053682538,-0.014812701942331225
0.010679647155872473,0.14527404850397338,-0.0011648554131776765,0.01754680052710077,0.0020471278950571978,-0.012930872677194822,0.021165849911582563,0.09117408677630008,0.04791086651331472,-0.0005612377453265508,0.008147699858527624,0.007220927666542898,-0.012727075604586087,0.01094372747829765,-0.00226774028812845,0.01097435843970744,-0.03225584399362562,0.05968618746468565,-0.00019001377125580968,-0.013744717628966707
-0.00013706684403587874,0.038338736182825704,-0.02135690726194298,-0.06452386393245738,-0.0035402666715284165,-0.002697604147057671,-0.015302814920917937,0.08337695432530988,0.04171330345488967,0.006187901341472746,0.024762239221308848,0.004527799102797874,0.03334204467925398,-0.010732469806874478,-0.001565890564428023,0.011206310285148608,0.01439693040030155,-0.01809852220889297,-0.0009596596254656727,-0.005047104489300783
0.01069539590889084,0.04544449552563796,0.01460781428948394,-0.044155512384168115,0.002134853266179565,0.003282017082431893,-0.03369447943929118,0.04091517628553749,0.020977220170170757,-0.021360699729508877,0.008732272611280982,-0.008594468366694257,-0.020318931225871587,-0.008905422562675085,0.016722128716986237,-0.006380560350226008,-0.037744559719576506,-0.010296314673372163,-0.0007620600735147714,-0.034917892893524066
0.005752690404090877,0.07932043317438607,0.03454200343107611,-0.010180776139362337,0.0035536646346251213,0.014878121583994167,0.01589316378643465,0.06291644572862425,0.03126562600732239,0.004855441418039831,0.0006802123667633402,0.03253594763649745,-0.014520733709747819,-0.0009578183740571455,0.015444794946718805,0.023153965958820962,-0.02946539307667991,0.048571587119755955,-0.0006436791674544473,-0.01337195498985238
0.017350212870417926,0.1392864595118832,0.05672151800133483,0.1371386734022235,0.01258574780076742,0.03953570947705886,-0.0030211518765039178,0.022807732696431545,0.033091748020233354,-0.0011692200372150758,-0.0015276263870085474,0.020382020438167576,-0.0050974697380055225,0.0014471789356321045,0.014682909195738218,0.015312111520906923,-0.01638620790967252,0.04492171930449937,-0.00026573599005739096,-0.005909954031473422
0.0005345393910829443,0.051957201945915577,-0.024454462216235696,-0.04238702580182388,-0.0028423424127201266,-0.023785197824472557,-0.033916330287611346,-0.025730989387617836,0.012438274578501782,0.0023984193325062154,-0.00263204256111446,-0.01915133414334074,-0.02288583312576521,-0.005042673642456064,-0.013108654008149956,-0.016473914345988303,0.0038848017526227803,-0.017088683400264326,0.03891648117118166,0.007368585187941788
-0.00873997783676411,0.010735319898861539,-0.010493563627727178,-0.0641643302400189,-0.004659606719699998,-0.010609107352017116,-0.0315843329038762,-0.022222806875943208,0.015236771729638957,-0.007299908732093172,-0.0023269532824633636,-0.0181141608049317,0.027596342418401035,-0.014071013405725046,-0.007936131389287771,-0.011423219055044079,-0.02309493306422761,-0.013444178897383008,-0.0010763991593072855,0.0014672506254767822
-0.005043653881778785,0.029243006570031867,-0.022003971418307632,-0.05974540382744937,-0.0019857054840152484,-0.016567841783350263,-0.021639442832626327,-0.018277788534178403,-0.010084149871642393,0.0012479982241347884,-0.0026590704029270788,-0.013950261343173532,-0.01813416891910796,-0.006346589683914019,-0.007633666021380734,-0.00789799006912896,-0.019698111939651427,-0.018879923468339256,-0.000767685184255241,0.005029614837694681
-0.0031643999124450306,0.09842080331441443,0.0014429995624717113,-0.053170813684312944,-0.00047535920515656634,0.011408144334515475,-0.031489956696605086,0.0950186638888651,0.01106371058505222,-0.019459536618960546,0.03450812972029476,-0.03388816157113373,0.03893885834622779,-0.004608547217406645,-0.004801024731035184,0.007455147306851965,-0.0077081877644135,-0.03272031670281042,-0.0008737198418627164,-0.024524741630642288
