HN72_24,HN24,HN24_7d,Pen_depth,min_ccl_pen,MS_Snow,wind_trans24_3d,wind_trans24_7d,RH,wind_trans24,TA,pAlbedo,Sn,S4,LWR_net,Qs,ILWR,Qw,VW,ccl_pwl_100,ISWR,HS_mod,zSn,TSS_mod,Qg0,ISWR_diff,VW_drift,sn38_pwl_100,zSs,Ss
0.05287466358790219,-0.025038243411683245,0.018035656301797653,0.022610364036113707,0.0017037248791731542,-0.045385314826138314,-0.0019868279461564544,-0.0037179952974442884,-0.028862207271826396,0.003614765662165957,-0.003393364382304664,-0.0031366276646298333,-0.00952310690017564,-0.0019265090742255889,0.0004324373793724295,-0.012498795062238641,-0.007997570467175742,-0.002820013234096124,-0.004973972881293166,-0.007526679713175616,-0.0020348251049486996,0.0020638878485602207,-0.0048416545898163224,-0.011772172292838933,-0.010122024568990069,-0.005426834498449771,-0.003938231574965552,-0.002883980054171339,0.0036806939262102514,-0.01360841694941346
0.012873854286029418,-0.05329190733649315,-0.004563765688771603,-0.0090168138835451,0.002300213103090224,-0.03433203918092891,-0.012098939696149058,-0.011296702880268605,-0.01648686525336181,-0.013822529308720457,-0.0007055439446762592,-0.0034976453218661203,-0.008691245095123114,-0.005955695193101982,-0.012064432543680345,-0.009072119134715504,-0.0047593122366543054,-0.0005987163144618829,-0.004833932635463349,-0.004381269449304285,-0.00031668300408129856,0.0021733730663371347,-0.004191684231922416,-0.00967758754807609,-0.0011347806945666296,-0.0013777735793154906,-0.0041362230671372745,-0.006907469654058588,0.002673465909883733,0.0004614147855888444
