HN72_24,HN24,HN24_7d,Pen_depth,min_ccl_pen,MS_Snow,wind_trans24_3d,wind_trans24_7d,RH,wind_trans24,TA,pAlbedo,Sn,S4,LWR_net,Qs,ILWR,Qw,VW,ccl_pwl_100,ISWR,HS_mod,zSn,TSS_mod,Qg0,ISWR_diff,VW_drift,sn38_pwl_100,zSs,Ss
-0.03458176014211124,-0.014921223037031245,-0.048133408146550476,-0.03930568981471342,-0.02287868418836605,0.0026015202081340807,-0.01619810457370468,-0.015313532964848556,0.002823582721933606,-0.010653995143406474,-0.006214311581160463,-0.0028938755724137854,-0.0027950913066045954,-0.003519105187600498,-0.003278622706937777,0.0011928858246270963,-0.001808807199637448,-0.0038417132039674238,-0.0010156522732244102,-0.007205128154060663,-0.0029579988544968933,-0.0005190915128976025,6.632503879881466e-07,-0.0010125764813886232,-0.0031605372801397752,-0.001782138147610803,-0.0031119618786894718,-0.004907870615475456,-0.0015858901921811273,-0.001103553000122648
-0.06360780118346297,0.008309788344204911,-0.07569989924604746,-0.06274325953682264,-0.042178058800363204,0.007397999354694675,0.01669269040188444,0.023221275184931594,0.005655371916653773,0.012012972957382743,-0.014310111777381125,-0.004304113902218223,0.013731903374611262,-0.001735419798216093,0.0038497430967638162,0.0011979943896819076,-0.00463952035459177,-0.007697739050439075,-0.0006861512151113797,-0.00812039938949868,-0.0046420343154386055,0.0008408575092599482,0.0007689398701533306,-0.003594578790990525,-0.007795613139729346,-0.004774569730211891,0.0024728854649121077,-0.0011843744854717912,-0.00286657007569833,0.003044000542936375
