HN72_24,HN24,HN24_7d,Pen_depth,min_ccl_pen,MS_Snow,wind_trans24_3d,wind_trans24_7d,RH,wind_trans24,TA,pAlbedo,Sn,S4,LWR_net,Qs,ILWR,Qw,VW,ccl_pwl_100,ISWR,HS_mod,zSn,TSS_mod,Qg0,ISWR_diff,VW_drift,sn38_pwl_100,zSs,Ss
0.06791881456401193,0.0627729327863967,0.05996328878304008,0.052220016502211565,0.03219467544173413,0.03174608543112177,0.01957107101227271,0.011738959364769503,0.01531894066230334,0.019637006335749843,0.0085253706593073,0.004735494697843901,0.012300469574281008,0.007758126351443702,0.008021581165153344,0.009004498456888279,0.008735534057020277,0.017162609470952828,0.006257080039308283,0.011784212326905448,0.016065379877087192,0.003891291993422651,0.004193559851453379,0.012589193046981934,0.009403093717812496,0.00773656392161255,0.008873251414616985,0.009567858481239607,0.00544752934957429,0.011551038374223497
0.09084061897107469,0.003666275900765653,0.04205628686093708,0.03853022020572489,0.03240962375868781,0.0013893176398898925,-0.03071531134708904,-0.0228672962081266,-0.004232332784691958,-0.016010700373162854,0.0073414683805386625,0.0007616398525914363,0.0075140408439971825,-0.003852599031485247,-0.0016512565900719811,0.0011796810959100665,0.004443754005922229,0.023328925935203512,0.0037644312671249276,0.005514117247077542,0.018084671695581114,0.011097451352176154,0.0015826082197902642,0.004184849381624173,0.007797044450685394,0.0067337116980780085,-0.002991022834126602,-0.003276860207881327,0.012354578465301426,-0.001278562100722293
