feat_sel__HN72_24,feat_sel__HN24,feat_sel__HN24_7d,feat_sel__Pen_depth,feat_sel__min_ccl_pen,feat_sel__MS_Snow,feat_sel__wind_trans24_3d,feat_sel__wind_trans24_7d,feat_sel__RH,feat_sel__wind_trans24,feat_sel__TA,feat_sel__pAlbedo,feat_sel__Sn,feat_sel__S4,feat_sel__LWR_net,feat_sel__Qs,feat_sel__ILWR,feat_sel__Qw,feat_sel__VW,feat_sel__ccl_pwl_100,feat_sel__ISWR,feat_sel__HS_mod,feat_sel__zSn,feat_sel__TSS_mod,feat_sel__Qg0,feat_sel__ISWR_diff,feat_sel__VW_drift,feat_sel__sn38_pwl_100,feat_sel__zSs,feat_sel__Ss
0.11854813565478894,0.05184657158321901,0.08702300435534857,0.08665412659309525,0.03697242953957711,0.007468339920208896,0.021186045236886074,0.010333357820472977,0.006362651731480616,0.01566393377564273,0.009639459093573333,0.004900068476324775,0.0031616796439895185,0.009522667765331708,0.005322968516208018,0.0017342287891317018,0.00464887480071554,0.017320260896012997,0.0029675079645370243,0.008514207330088086,0.01465184923052756,0.0003538410600245224,0.002678747253389978,0.00547326613687508,0.0034797945582868244,0.00458557253392285,0.00513249272410158,0.007158149873488591,0.003273895972793567,0.0015293436768568595
0.08897910190518882,0.006330433801970759,0.047882397429883615,0.03667795290428336,0.02688281598888504,0.0013046683176299936,-0.021088752081524057,-0.014610955948148027,0.0002292407125364035,-0.008312776057732531,0.008814057932247644,-0.00020085884731849656,0.001296661630284808,-0.0033603328184198967,0.0018901153607211226,-7.65395528647423e-05,0.0024818121032544275,0.022065487587344,0.0025636265244793777,0.006612970130151044,0.013934470111382748,0.007494094949289844,0.0003368588181909514,-0.003545276605086566,0.006255008868759647,0.0049350964688052446,-0.0055864276466884855,-0.0005928415754402824,0.011385558281959729,-0.0018563481465445984
-0.007908353123515385,-0.0032860528346716853,-0.04043848675519353,-0.0360592589686419,-0.021387021184950665,-0.0024756165720168566,-0.01619970763125899,-0.016022639814794612,0.0006728541524115422,-0.007483647773574551,0.020676176090863942,0.009123202773088902,0.002298968676777387,-0.016128170144890777,0.011867839461501052,-0.000698107993815365,0.0029177917058756248,0.01598944851231357,0.04306960815307252,-0.0018017661539501354,0.012518340940428689,0.006027503259886095,-0.0012892720561573767,0.0004623660650669272,0.005974893818537131,0.004458426543435853,0.0009211566566407732,-0.0029684678434868956,0.007828969821871522,-0.00025246880951751514
0.08764071268413745,0.011038668059955441,0.05260978838787653,0.06429443155564041,0.0051734471938945075,0.0028854754304946557,0.015702296432197043,-0.0048748223466717165,0.0017339198363374164,0.00808736774013882,0.011783466137781681,0.0016062343041490356,0.012149283158376618,-0.014219267670082877,-0.008132711161868571,0.002134362273331981,0.00402036369250779,0.015956166240915656,0.004539020342101742,0.00965101541340568,0.016558627483023357,0.010554176000688451,0.0037211584434146475,-0.0024305229683555998,0.009076824825860901,0.003614977453908784,0.008528347210230705,0.016600894313215868,0.012391863119206916,-0.002567116836670243
0.1336429809440351,0.039790387324710436,0.07955327194397513,0.07837345372059144,0.029003751746314307,0.002718331855015613,0.02044712446036595,0.006159463913411335,0.0026992431727136876,0.0155055267745723,0.012323462456945483,0.01052723845971789,0.010582477513075115,0.008015783882565942,0.0086528863074058,0.0010676648268296215,0.0020935996224473834,-0.0001884429268805901,0.003905980711003818,0.009215343822689957,-0.010759388849918849,0.0023194103108167795,0.0011323807564933997,0.001819929909358406,0.0024081952358880557,0.00308828791895387,0.000213047606986606,0.00852979039543071,0.0029709239246514755,0.001255866625291615
0.05887631176149736,0.001695313713104208,0.09077459129373183,0.002817483466375753,0.005105150680131416,0.002946646359592157,0.021536191407614178,0.012856421618856292,-0.0029902285083673596,0.0011036604012768809,0.01621987006847716,-0.00121085343096701,0.00803255443353287,0.009036703937857446,0.0011171491177084727,0.0005353109477700436,0.006228501608820571,-0.001651948803124378,-0.017071149382600542,0.017480117227880752,0.009503404819588373,0.018590006712252683,2.4360372742372738e-06,-0.001788789337631845,0.00982702588829594,0.0018091465735286735,-0.0038335845680628113,0.008475552230113408,0.027708531230172827,0.0036950428945391207
-0.050703175584275034,-0.01088848974558111,0.034729702082043165,-0.008193821561341826,0.00864977023510105,-0.0007071881856377735,-0.015934602674074844,0.005988789791747863,-0.0027822701409312926,-0.008135426657460098,0.010381930766438893,0.00016478433569072637,0.0053477753762732234,-0.008126621590902789,0.003976632143206859,-0.0019710918262345646,0.002260385116804242,0.006728038272635312,0.004044680677994621,-0.005118823495667587,0.00873298546012485,0.01938534809765285,-0.00035990074633942583,-0.0035476278454242595,0.006892357894126568,-0.005063062754058002,-0.004390810494047751,0.004157006422998972,0.016550208153441222,-0.0022885885697215367
-0.02275893790958595,0.0067002842991396565,0.051369682986993605,0.033010882799867344,0.021261309376877,0.0015651386551404703,-0.020415447993001545,-0.016841863118782427,-0.003378059623800514,-0.00797053187882482,0.007968016562347429,-0.0016357169255480017,-0.001962791486478462,-0.00428611445219431,-0.011245369689243298,0.0010018743850912,0.0018125793000005816,-0.005252324462242691,-0.009152199397408503,0.006505913419597303,0.0014353340598323334,0.00871956262051549,-0.0006351857231435051,-0.005329198750529325,0.003979416116800437,-0.001476538154338224,-0.006222776195561535,-0.001080769800856975,0.013524215613997437,-0.003982004610352936
-0.006041680579234402,0.011928236262094634,0.06916603305421481,0.05734574338203005,0.031241980451893154,0.003641000483069765,0.021462405958437573,0.006675378689675236,0.0005018974829989163,-0.0024557038248612974,0.010529242861463282,-0.0006878770013938797,0.012172807416323645,-0.004271719228747004,-0.016884562550142,0.000870777529727848,0.004489532089849518,-0.004546101648415825,-0.009829609775580516,0.01642496385068206,0.003153830225723544,0.011661751743948397,0.0029840172562201495,-0.00395163778589187,0.007928568331541073,0.0016085165154911783,-0.003480899496363217,0.016362362375192393,0.0156310318630053,-0.006394072931521319
0.11382936281151879,0.058799600385570056,0.08290057480737532,0.08145858503766085,0.03584061561105993,0.0067419345540988725,-0.0034573269934549938,-0.008299836416126005,0.0025084557182461914,-0.0038314592397241352,0.015495718349613174,-0.0033719267906471753,0.006204420796857948,0.011821099761483668,-0.011063438154765409,0.002081782086102638,0.007092442061582974,-0.0008531183953121475,-0.008938669274339039,0.011218647661307455,0.0083715199240886,0.001850285377672685,0.001057462126880123,-0.0006676602830652922,0.00601675769177952,0.00014273135909260472,-0.00858943053586954,0.008659393942281485,0.006259656439192863,-0.003488030417165878
-0.031533828659651195,-0.010184691724010618,0.04111617139451979,-0.019903645941503872,-0.01293844096626727,-0.0020257037505512186,-0.019623686989282907,-0.010793607354734086,-0.004003723673140821,-0.002754374123308803,0.0037651399307475283,-0.002523514299810686,-0.007666529858222884,-0.008426143299530762,0.004481158514306896,-0.000817262684185585,0.0012798663569001077,-0.007551903020661197,-0.001401963238823278,-0.006486523712458458,-0.0020878167970002533,-0.012713665681778544,-0.0016151099062290293,-0.0045603627602859974,-0.001326008972011291,7.273584704289154e-05,-0.004657115943667007,-0.0063634346975493875,-0.012719219954880501,-0.0024064794734491874
-0.04681421114160314,-0.020366885207148078,0.026392684541183847,-0.015739942465660052,-0.008674201107647874,-0.003464584897256771,-0.018328465026900657,-0.010506336090340778,-0.002698289523083596,-0.009952217374128648,0.004061381183374321,-0.0007222965726056581,-0.005240010046454976,-0.007679372267180093,-0.01003791318752958,0.00010651220107146548,0.0008123985210501308,0.011339154171009702,-0.008636050695158855,0.007347641323019912,0.010056204138093862,-0.008714116020252894,-0.00074077638505357,-0.0035321095241561485,-0.0035001178044054117,-0.0028864832143481933,-0.00559566832241288,-0.00684451964229281,-0.008755304900831345,-0.0016195666128066572
-0.04048407355452077,-0.014515143807412175,0.03496238699153252,-0.022137639470123815,-0.014775132661798933,-0.002590310583259814,-0.017129800070505685,-0.00896491927657296,-0.005341138688678454,-0.00279092732599815,-0.008261296874119892,-0.00257220601532524,-0.005259597629704446,-0.007908157953886047,-0.0019621008157921027,-0.0003099156854969587,0.001685820303073308,-0.0055368724684360165,-0.007276485953337771,-0.0069008472283014445,-0.0010772173950216561,-0.00838258103880445,-0.0008347816988042798,-0.0044476552982833355,-0.001228488400163887,-0.00025021923732357603,-0.0036493680235422073,-0.0072502743657642,-0.009577688324529023,-0.002112139669545471
-0.04407248357926472,-0.012571058325518683,0.07209117300059283,0.008109825598205365,0.009278572970159127,-0.0017448540945250446,-0.018595042518115508,-0.018892998949436038,-0.00894279356701976,-0.007983223445649017,0.0042478477586919555,0.0016400876751068057,0.001608729971029007,-0.00505498506828145,-0.011741590433389687,-0.001585348191556783,0.0039668552089027875,0.00879632649332703,-0.003808831083501038,-0.008183122628437844,0.007865765391443876,0.02263125850117162,-8.009488678196487e-05,-0.00019305232806990716,0.012243199902556484,0.002279247679148942,-0.005145021555873069,-0.010682000611307287,0.028372408035593433,-0.0019549364279317187
-0.059498674062466714,-0.0153623022563159,0.035037903626363734,-0.010846690508358929,-0.012154387790598615,-0.002599296849865527,-0.018542854255424856,-0.01375686165816283,-0.007456289642970896,-0.008154809050738487,-0.010612365752760774,0.00027880771191477003,0.005577329479034107,0.006030795178469551,-0.005679333799121581,-0.002134714843094271,-0.001270573062252668,-0.0013155921888638742,-0.002100302459682548,-0.0065090771322027655,-0.00035478113049115974,0.006494851191395103,-0.000713151287024782,-0.0036071974296357614,-0.0010746594545357974,7.66380733283811e-05,-0.004339901983746242,-0.006536194864254351,-0.002438924917789114,0.00015756199159451968
-0.06891001259858474,-0.007931845146223006,0.04898485839936479,-0.015766384205669712,-0.008527511926245273,-0.0015567054671587338,-0.011309486404170413,-0.004657626698521381,-0.011668016574875121,0.0033582331319221654,-0.008152306245307925,-0.0024459584958695345,0.009018815032290755,0.003601993393582442,-0.004826640891111992,-0.003868018265212221,0.0026701358460378003,-0.0030766709925762244,-0.0018102688861763696,-0.0068554415782547,0.0014489679526357296,0.012149812791957993,-0.0002795689022152001,-0.004295845723837243,0.0011278963327137972,-0.0001817216187789952,-0.005580876940207176,0.005533038291929682,0.001625564253462157,0.0013509250578420118
-0.06071264032740321,-0.015251649457629211,0.03141645259900407,-0.028152725331656372,-0.014578301838484107,-0.0024927990688438833,-0.014162175394793388,-0.010774860468553077,-0.008411918080669056,-0.008057138876147582,-0.007994585369517242,-0.0032286220876104176,-0.004521656052958813,-0.0070408681993836845,-0.004740021383587976,-0.00021651108874080763,-0.0007863009330693507,-0.003991801546541679,-0.004767742111671932,-0.004975198891160151,-0.00043860072098373835,-0.007685553610498825,-0.00016849967199704125,-0.0029113713036586775,-0.001100682952470974,-0.001169882410168846,0.0040039123971164145,-0.005488266805112917,-0.008611464709242766,-0.002096323147690201
