Qs,Ql,TSG,Qg0,Qr,OLWR,ILWR,LWR_net,OSWR,ISWR,Qw,pAlbedo,ISWR_h,ISWR_diff,ISWR_dir,TA,TSS_mod,TSS_meas,T_bottom,RH,VW,VW_drift,DW,MS_Snow,HS_mod,HS_meas,hoar_size,wind_trans24,wind_trans24_7d,wind_trans24_3d,HN24,HN72_24,HN24_7d,SWE,MS_water,MS_Wind,MS_Rain,MS_SN_Runoff,MS_Sublimation,MS_Evap,TS0,TS1,TS2,Sclass2,zSd_mean,Sd,zSn,Sn,zSs,Ss,zS4,S4,S5,pwl_100,pwl_100_15,base_pwl,ssi_pwl,sk38_pwl,sn38_pwl,ccl_pwl,ssi_pwl_100,sk38_pwl_100,sn38_pwl_100,ccl_pwl_100,Pen_depth,min_ccl_pen
0.0013451465944914831,5.031606560805331e-05,-0.00048696832692561224,-0.001783413371304052,6.840341181209804e-07,4.72017137023211e-06,-0.0005202607111520267,-0.008909681321238172,-0.0019738888508678996,-0.0025213722343323734,-0.0017908932808010595,0.008212432080132805,-0.00023215231970728835,-0.007523609374475195,-0.0029336208889435447,-0.010314578873561308,-0.0005599412099885158,0.00088666720310963,4.6102977503327285e-05,-0.006606662752601547,-0.016518185892928156,-0.010208666048177599,-0.0010929280664034454,-0.0018940052176185452,0.00012692756441537605,2.5235343879706626e-05,0.00019842324836645203,0.000190548582031622,-0.016676307983725564,-0.02482917555248908,-0.002562279639920844,-0.017346355443878563,-0.13136413658396726,-0.015735070607382412,-0.005509469635774926,-0.0012334217798585746,8.576893984916489e-07,0.00037136117345653555,0.0011226269718705906,-0.0006397937196015902,-0.003490338581614193,-0.0006165078616080119,-0.009935128060557573,-0.00017837121088329174,-0.0016969079049886165,-0.0006153281234825675,-0.001295387673017103,-0.007407896737374058,-0.0005940700971890048,-0.003354087099190413,-0.00010034244041889655,-0.0021230005627633926,-0.0005836953652033097,0.0003423442418473581,4.940856859320322e-05,0.00026045107690151676,-0.0008270336070563678,-0.0019265467279183162,-0.0064565718930195345,-0.005593144884090476,0.0010705657721458363,-0.00010223546972459802,-0.003249659548309866,0.00011442979792870714,-0.09483710095262116,-0.017154558768961582
0.0004013488392714288,-0.0015565843069149778,0.0018209918013114227,-0.010122630899131771,5.1338490059905005e-05,-0.0011878369244610993,-0.004852188921358906,0.0014607184508834822,0.00037837657767036584,-0.0032204255512139437,-0.0009044434904353716,0.005832239565691744,-0.00018397505530931153,-0.009030335123388787,-0.00042297592677642835,-0.016729139695914146,-6.459450538386206e-05,-9.73084037832429e-05,-4.782052608789279e-05,-0.009653089403194214,-0.014717542385333217,0.005771739425739118,-0.0014335889525439937,7.054913701722645e-05,0.0023836592489775896,-0.0038795780903213405,-0.0009021707300174321,-0.0002018405816246174,0.016796327851188838,0.006531744538757871,0.0012919295424459517,-0.029898510414204795,-0.1434039096389703,-0.02298823775849693,-0.009141474023635977,3.24579321507717e-05,1.613053182760703e-05,-0.00026920647748435714,-0.0006262035856101035,-0.001254843701996527,-0.0014818338540984264,0.0029867218010864783,-0.028974315302427073,0.000680985224122803,-0.0007140199345303631,0.0019478139032920265,0.007319057387455064,0.017874901410784034,-8.344900270452054e-06,0.01022647080399717,0.00019416292518144163,-0.0009997378821329404,-0.0005064570917359944,0.0005743909605856506,-0.00012696752014259836,-0.001328135539079084,0.0002730349461489718,-0.0003019159177589884,0.0013302492697645529,-0.0027129406518846184,-0.0003325232176575807,0.00037036158357903166,-0.0008761709976048757,9.330066027662635e-05,-0.13812063753488477,-0.04944666602648795
-0.0014501699682538487,0.0028768735092792874,0.0010088709167515402,0.005319163630386657,0.00029480083961969106,0.00025170246100364446,-0.0015067919730790875,-0.01589568459550113,-0.00904754347536558,-0.013163719159929302,-0.01520609968361289,0.011342909331045406,-5.877049373035718e-05,-0.034905480520925874,-0.010127781523818463,-0.041459342872452294,0.0008767318687750899,0.0027135876832471706,-0.0011631250839855094,-0.021435382849352508,-0.21615519621409474,-0.0025281128070006923,-0.0032940333810499156,0.005013706410827573,0.006425430207455063,-0.0013482574408408092,-0.0019292057670342404,-0.0024192371673416313,0.03285763405496254,0.016014356571249676,-0.0031786387838656227,-0.02772740023268852,0.01821591457429651,-0.03687028742948314,-0.011029052606803211,-0.0072969069826649595,0.00037621051616345175,-7.789614299931931e-05,0.0014800030167680205,-0.0005825611805388015,-0.0015744180399148387,0.0007416954687020546,0.07623360808220846,0.0012390154652530312,-0.015020198335890494,-0.010345966856984893,-0.0036769831197064804,0.054566924838194024,-0.014544177331990787,-0.010676324002803689,-0.0002019661064453504,0.013383186119608573,-0.003326031802425855,0.000916130079907207,1.2254048391076763e-05,0.000706854699722805,0.004327277229070513,0.005069361284452803,0.004289762984650836,0.00976814854041246,0.0012753447801029938,0.002553756390892272,0.004891598550990847,-3.804829514895506e-05,0.0696636318267459,0.03651130156620638
-0.00020345279602527254,-0.0009246630783309281,-0.0004856776500431082,-0.009040465142849518,4.123699424481558e-06,-0.00044318402656548837,-0.000754433712378776,-0.00019519488521231557,-0.0028268910947372226,-0.0014534719535731694,-0.002426407372210337,0.007003503249822334,6.070870886711391e-05,-0.009998582919409577,-0.0014309207121065506,-0.009392285316037799,0.0004657766916594964,-0.00020775601888696452,8.354671124835365e-05,-0.012530333482427514,-0.017427030925367334,-0.007346426435494016,5.208110776342171e-05,7.331905003715722e-05,-2.7023557243703877e-05,-0.0017970692303303365,-5.933478668642087e-05,-0.0019973094407759995,-0.010143505772963782,-0.015727967121395833,0.001403590295327989,-0.0254219119673265,-0.12776928346410082,-0.01746099916267364,-0.0035227634839247943,1.6729950536187716e-05,5.707009307422504e-06,-9.725894623746926e-05,-0.0010323119972599638,-0.0005047208067844654,-0.003075593950925392,-0.00205658853577916,-0.014892423766626355,0.0008685751057540394,-0.0026281068791771064,0.0025558975024614476,0.013202512215551304,6.638455539359604e-05,-0.005164666755202539,0.008285764913695549,9.188114752760122e-05,0.0015100636660160245,-0.0014486511365976243,0.000723249771399417,-0.000139241669094195,-0.0018091980177753861,0.0006953242280481718,0.0012196557855350067,-0.011796359501507439,-0.0031394660862861137,-0.00022274393782330246,0.00017265141378931497,-0.009144516645465043,0.0005609049224100626,-0.11202024295120888,-0.022360381670296192
0.00014897697197738618,4.056075224070133e-05,-0.00034008653562826713,-0.005802723728362858,1.942170007768445e-06,-0.0002051746542080509,-0.0014869067954229414,-0.0031076545435159086,-0.000865972698326605,-0.0015499635731005892,-0.0009471968676371109,0.006073492407546532,-8.325438146130779e-05,-0.0010170284365206702,0.002002235711940257,-0.009993656454753355,-0.00010640203283400757,9.941040630413759e-05,-1.959131526139082e-06,-0.021620558894937855,-0.016623226471128877,-0.0023006050144613265,-0.0008835796834803978,-0.013095826924545695,-0.00021031952225409125,-0.0006600192943976009,-0.0002688933101308013,-0.002270591770551014,-0.020208767025906134,-0.017446138173933527,-0.014578109963379876,-0.014580208769427073,-0.13464600170884902,-0.012344335316156503,-0.0038545700919348784,-0.0029125917821753978,3.718063720346918e-06,-8.029279172964302e-05,-0.000820001404596653,-0.0005977365681125473,-0.0012219275690343579,-7.066271112611472e-06,-0.010462486897110162,0.000351686925714608,-0.003641712622775226,0.0015094209995489482,0.005344909278792325,-0.004048832995613328,-0.003636965014447921,-0.0023521950724534717,6.316865474223112e-06,-0.0019256630597131563,-0.00048794866689908477,0.0001221411112540697,-4.737603332613453e-05,0.0003815568469387196,-0.0008330219664882572,-0.00028003626008284935,-0.0015872343463706733,-0.004949096653144801,-0.00048476160566981704,-0.0005451345492232031,-0.0059067257038259435,-0.0005190693220841589,-0.09407863974328697,-0.012739030951585545
0.0005009765162928213,-0.0008990916272644749,0.0002661806110215084,-0.008478459003381436,1.6273201132867836e-06,-0.0005245343485633724,-0.00028682813514024083,0.000612317614334939,-0.0004429809896585797,-0.0004290198465848113,0.0009957375845988262,0.005603473810673078,-6.790634564821617e-05,0.0055167161504505275,0.002863757062975003,-0.014099970022895529,0.00020765953425629148,-0.0003896370425839737,-0.00016678118307026182,-0.004814092823847509,0.020572471061216988,0.003504773909420077,0.00035509241405331875,-1.9626912544492175e-05,0.0026019563167453017,-0.001930735637336814,-0.0003724013891769536,-0.00042339419926671956,-0.0385100629250519,-0.018998664651153373,-0.0003749606060834336,-0.02776301144316676,-0.20653147423930932,-0.021648820519815985,-0.002194271962313607,1.0405885792953967e-05,6.479669633943554e-06,-7.893794255022211e-05,-0.0001106101603363644,-0.001527721401653254,-0.0014995256265198465,-0.0005202538447338185,-0.01245593303116038,-0.0008462307011359312,-0.003036813856160741,0.001449014517032377,-0.0011600755602800435,0.007917115561722315,-0.008670189631181225,-0.001226277687431619,-0.00029336226454083073,-0.003975750882042731,-0.0004878209788391071,0.00030364690290298374,-0.00011407590413001023,-0.002503331794966163,-0.00248531517068235,-0.002089422889548584,-0.004712295966649738,-0.006363637298345561,-0.0004117182727107595,-0.002573850379800811,-0.007173995680835404,0.00033184951472019464,-0.06231189672010562,-0.01480517205660969
-0.0008838513313094246,-0.0014551734622606852,-0.0002554401332357341,-0.009783305686578392,-8.392971552279027e-06,-0.0015943737245591658,-0.001023089272687995,-0.007665290915271419,0.0026872005164235275,-9.756763368690136e-05,0.0019128137844381828,0.016800536331526617,-4.753712952757413e-05,0.03465025428585554,0.0008466417439437143,-0.011913354549712186,-0.0002369695076292061,-0.0007096184072239962,-2.263686619699094e-05,-0.009269708720094054,-0.043584091210505,0.008959513940887214,0.005300128867384058,0.0011225625651422877,0.006261107798879201,-0.0016956438633011772,0.0009565252373189061,-4.621128202416299e-05,-0.03570847657965107,0.0065675904119658944,-0.0007677244505612234,-0.008243395931106845,-0.155009930023128,-0.025855149383714887,-0.00935852339791988,6.985824787989388e-05,8.48264045392085e-06,-0.0004208932180578435,0.0007737762453810618,-0.0013797830920278438,-0.007535702407767536,-0.0020743527249336134,-0.04203375801337337,0.00136770424374844,-0.005599437907415756,-0.0016936426756243874,0.003928623488948989,0.05379203964044183,-0.006739258618908933,0.020605798730296863,-0.0001633215866362001,0.001592676896689223,-0.0015122118188689235,0.0007148183435977673,-0.00029699926109364355,-0.0027185132091593254,0.0016248762654625774,0.0019312802634279581,-0.008014970765119265,-0.0005832866881973995,0.0012415562589497737,0.0016259815446392108,-0.00749187419006678,-0.00019995923386886827,-0.08819146785807486,-0.041353435068934526
0.004331808813343136,-0.000431645601153523,-0.00013037054857704752,-0.010029511195801512,-0.007347370354643018,-0.0026528931697248482,-0.003400046318323191,0.008073745576354355,0.0009107605521179134,0.0008716264199271495,0.0028559193624338847,-0.0016459963414429985,-0.0001173896084462004,0.011305791915316754,0.004017482504714288,-0.01641290945253179,0.00040891094763840775,-0.0008664468278099501,-0.0003763031734464091,-0.0075875010230326305,0.04164697683523021,-0.013543160111682176,-0.0017379642006320228,5.049342085839976e-05,0.00045862814052574294,-0.002961898526458145,-9.615212678909524e-05,-0.00010244490966822573,0.01570114601335566,0.006405349241977093,0.005867145723508047,-0.0241736114998154,-0.23425773220267732,-0.01172704617803296,-0.004494778925630567,2.2217616788115097e-05,-0.015407480494759514,-8.512024224424421e-05,-0.0003088709925456572,-0.0009949514588030622,-0.0026651404897954103,-0.0017929738912304644,-0.01466133901034481,0.0004404778388561647,-0.002822049079113644,0.0016165397669343868,0.003539049271203111,0.023655252520693476,-0.0013173999282298664,0.02438479211181401,-0.00013683497032616464,-0.0019755239523753156,-0.0038585933673311915,0.00017567160034863012,-0.00025770229481470824,-0.0021185739943757748,-0.00017287632130319214,0.0009651391684504549,-0.0032631625353436236,-0.002263867471483542,-0.00010780196830940021,0.0007548087222191141,-0.004819517400076929,7.67418660689026e-05,-0.11475824149538917,-0.07050268276924422
-0.0011474092311012229,-0.002130357970745541,-6.376175966578818e-05,-0.011126393306767566,6.0320478708769665e-06,1.5067247538042122e-05,0.0010803191608283566,0.002249609866460867,-0.0005333928707599021,-0.0003110289735680862,0.002300725685490765,0.00022853267320897805,-0.00031039179060219437,0.006237227529588077,0.004884923568752135,-0.020536669411618885,0.0008263564565277119,0.00047155871744811753,1.5046356517508843e-05,-0.007127267668402051,0.010938984103510544,0.004807589129147039,0.000693022819468749,-7.003309729039942e-06,-0.0005518723155061312,-0.0011728707008781779,-0.0005079118626114699,0.00047321726723263436,-0.03335303937846523,-0.03513583094628605,-0.0013338691685930817,-0.031030418587955255,-0.12771193076545992,-0.019840811486452975,-0.006424440981985146,1.4656133037839759e-05,2.5840883608912956e-06,-0.00027404532224560053,0.00042623629822629016,-0.0018104157604587612,-0.004147954326860301,-0.004482213821465856,-0.014093803677727309,0.0008486778677615762,-0.0018644058574379153,0.0059788007791697325,0.0062959667320440895,-0.002804553192496917,-0.006910590290014323,0.02744506881979759,-6.900549594623939e-05,-0.001723990722530278,-0.0017747084830383173,0.0008499703059593825,-4.140315315453308e-05,-0.003050392075577606,-0.0025383619134178637,-0.009737637104796405,-0.01853645362134557,0.002868086404147716,-0.0006421934200140367,-0.0029475699669759057,-0.008387672920944174,0.002004705643388064,-0.10451987263212988,-0.026883399697496018
-0.00048723821334230424,-0.003112232057853067,-5.837204070605727e-05,-0.009293434690189306,3.5341475935050776e-06,6.856958061681456e-06,-0.0028583625677371556,0.002465200218236221,0.0009218060886875372,0.0008705501613925047,0.0004097447578290905,0.0018046915654364767,-2.1537382757126633e-05,0.011654371992044615,0.0024973925718222716,-0.017191260749386858,0.0004173787428104956,-2.999813227991367e-05,-1.6835192218454316e-06,-0.008677194570724774,0.009076874263749537,-0.004455918589131515,0.001381135571379374,-1.3752517988896437e-05,-0.0009118778114983218,9.896100857682963e-05,0.0002246836786313653,3.273811249528692e-05,-0.0009791424136589503,-0.003978621665786094,-0.004530123664396034,-0.03969437101870426,-0.1977202079522734,-0.012715919355590218,-0.002046322132858525,2.2908271736624825e-05,7.50134815462062e-06,-0.0002864198188763222,-0.0005267718450341046,-0.002667745754200346,-0.0020063253097275034,-0.0010291651941467285,-0.005993287538391696,9.862868707084284e-05,-0.002016601382541328,0.0013392380890339484,-0.0026186347817808097,0.0073827990078522586,-0.0014058152762299791,0.009269585765529581,0.00011539212234008601,-0.0049855866275902395,-0.0013776497073316333,0.00026165428658713884,-1.8146292228872023e-05,-0.0030024750997351226,0.0008274011604953528,-0.0019460923609343178,-0.0021577531587293735,-0.005876354742213152,-0.0001303107023219788,-0.0011048512586179,-0.0071082120432402,-0.0002840063848028108,-0.12108837189186793,-0.01304582186353704
